SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,KEYWORD_GUBUN,KEYWORD_POSITIVE,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
N,P04,S43,15558155637,1,P,냄새가 너무 좋아요,유자 향 좋아해서 샀어요,냄새도 상큼해요,촉촉하기 뭔가 알갱이가 있는데 진짜 좋은 성분을 넣은 것 같아서 믿음이 갑니다,너무 잘 썼습니다,,,,,
N,P04,S43,15558155637,0,N,좋아서,촉촉,향이,바르고,자면,3.15,2.45,2.19,2.16,1.89
N,P04,S43,15558155637,1,N,할인가로 한번 샀더니 정가는 약간 아까웠는데 저렴하게 구매해서 만족합니다,저한테 잘 맞아서 꾸준히 쓰고있습니다,반품귀찮아서 쓰는데 이건 아닌거 같아요,라이브 봤는데 필카는 못 받았네요,너무 촉촉해요,,,,,
N,P07,S01,23978682530,0,P,파데랑,비비,섞어,만족합니다,,2.84,2.0,1.77,1.56,
N,P07,S01,23978682530,1,P,매트 파데랑 섞어쓰면 궁합이 좋다해서 한 번 시도해봤는데 매트파데의 건조한 부분을 비비가 잘 잡아줘서 너무 좋아요,배송도 빠르고 다크닝도 없어요,파운데이션이랑 같이 섞어서 바르면 좋다고 해서 구매해봤어요,파데랑 섞어 쓸랴구어,파데랑 섞어바르려고샀어요,,,,,
N,P07,S01,23978682530,0,N,파운데이션이랑,쓰기에,그렇,매트,섞어,2.13,1.34,1.1,1.0,0.98
N,P07,S01,23978682530,1,N,얼굴에 유분이 많아서 매트하게 마무리되는걸 좋아하는데 더마토리 비비는 제가 지금까지 써봤던 모든 비비 중에서 제일 매트한 것 같아요,파운데이션이랑 섞어쓰려고샀는데 제형이나 발림감은 만족스러워요,파데에 섞어쓰면 좋다는 말에 홀린 듯 샀는데 진짜군요,,,,,,,
N,P07,S45,12114773816,0,P,쉐딩,저렴하게,좋습니다,만족,발색,8.5,6.48,4.3,4.24,3.61
N,P07,S45,12114773816,1,P,진짜 좋았습니다,만족합니다,배송 빠르고 필요한 시점에 바로 잘 사용했습니다,싸게잘샀어료,친구에게 추천받아 사용중입니다,,,,,
N,P07,S45,12114773816,0,N,쉐딩,있어요,자연스럽게,깨져서,없어요,5.75,1.63,1.56,1.44,1.36
N,P07,S45,12114773816,1,N,국민쉐이딩 저도 참 잘쓰고 있어요,발색 다 좋은데 클렌징을 꼼꼼히 해도 좁쌀 같은게 나네요,쉐딩으로는 딱인거 같아요,가격이 너무 착하네요,그리고 너무 두꺼워서 코 쉐딩에는 어려울 것 같아요,,,,,
N,P07,S01,13452114802,0,P,촉촉하고,만족합니다,비비,좋습니다,커버,4.37,3.39,3.21,3.1,3.04
N,P07,S01,13452114802,1,P,촉촉하구요제피부가 23혼데 색갈이 하나인게 좀 아쉬워요악건성이라 촉촉한건 너무 좋은데 그만큼 잘 묻어나는것도 있네요,매번 사용하고있어요,3번째 재구매에요,원래비비를 아주 살짝 볼쪽만하는데첨엔 너무 커버가 잘되서진한느낌이들어 잘안써지더라구요,최고예요,,,,,
N,P07,S01,13452114802,0,N,비비,커버,아쉽네요,생각보다,쟈스민,2.27,2.26,1.79,1.63,1.52
N,P07,S01,13452114802,1,N,정말 겨울용 비비입니다,음 이거 5개째쓰고잇는데 왜 몇달사이 묽어진것같죠,원래 있던 트러블 비비가 약간 탁해도 커버도잘되고 순해서 좋았는데 단종됐나봐요 그래서 주문한건데 물광비비라그런지 광도나고 촉촉한건 짱이에요,물광이래서 샀는데 리뷰보고 아쉽네요,이 비비만 8년 쓰다가 급한데 오프라인에 없어서 다른 제품 썼는데 아무래도 이비비로 돌아오게 되네요,,,,,
N,P12,S32,28027353524,0,P,향도,효과,탈모,좋습니다,만족,8.62,8.17,6.78,6.04,5.56
N,P12,S32,28027353524,1,P,세정력 좋고 자극없고 플라시보가 아닌 머리카락이 힘이 느껴짐 일단 내돈내산 리퓨,요즘 갑자기 부쩍 머리카락이 너무 빠져서 주문했어요이제 사용한지 2일 밖에 안되서 잘 모르겠지만꾸준히 쓰면 안쓴것보단 낫겠죠,에센스는 향기도 좋고 상쾌한 느낌이 들어서 대만족입니다,효과있길,제품 좋네요,,,,,
N,P12,S32,28027353524,0,N,거품,순하고,효과는,탈모,향도,4.39,3.5,3.34,2.69,2.62
N,P12,S32,28027353524,1,N,배송을 박스가 다 찟어져서 거진 제품만 왔네요새 제품이 걸레짝으로 왔는데오늘 와서 사용은 못해봤지만 상품 품질을 떠나서 기분이 안좋네요,처음,머리가 많이 빠져서 한달넘게 사용중입니다,사용한 지 한 달 정도 되었는데 머리가 조금씩 가려워요,시중 샴푸쓰면 머리가 뻣뻣해지는데 이건 안그래요 꾸준히 써서 한달 후기 남길게요,,,,,
N,P05,S07,26882569530,0,P,색상,지속력,색이,예뻐요,베이스로,6.88,5.73,5.63,4.97,4.2
N,P05,S07,26882569530,1,P,더스티 베이지 베이스로 발라주고 크렌베리 플럼안쪽에 발라주면 진짜 굳굳굳입니당 매트한 느낌이 너무 맘에 들구요,제피부엔 완젼 누드색상이에요하나만 바르면 좀그렇고베이스로깔기 좋네요,7호 크랜베리 플럼 쿨톤에게 데일리로 제격이네요,좋아요,생각보다 묻어남이 있어요,,,,,
N,P05,S07,26882569530,0,N,색상,생각보다,지속력,입술,예뻐요,2.47,2.34,1.87,1.83,1.72
N,P05,S07,26882569530,1,N,더스티 베이지랑 궁합고 잘 맞고 밀착력도 괜찮아요,이 색상을 구매할지 고민하면서 구매했는데 고민했던 시간이 아깝네요,바르고나면 매트한데 각질이 부각되진 않는 신기한 아이입니다컬러 고민 많이하다가 두가지만 구매해봤는데 다른 컬러들도 갖고 싶어지네요,4호 한번 바르면 예쁘네요,마음에 들어요,,,,,
N,P07,S45,27860613528,0,P,예뻐요,발색,광이,만족,은은,9.08,8.98,6.94,5.11,4.18
N,P07,S45,27860613528,1,P,잘받았습니다,발색 해보고 기절할 뻔했습니다,색상도 이쁘게 잘사용하겠습니다,당연히 조명앞에서 찍으니 그렇겟죠 저는 하이라이더보다 애교살에 더 많이 쓰고 있는데 지속력도 괜찮고 은은하게 펄이 있어서 넘 좋아요,발림성도 보드랍구 오래 유지 돼서 좋은 거 같아요,,,,,
N,P07,S45,27860613528,0,N,가루날림이,애교살,예쁩니다,생각보다,아쉽네요,2.59,2.4,2.14,2.12,2.1
N,P07,S45,27860613528,1,N,듣던데로 너무너무좋아용마스크만 안쓰고다녀도 이쁘게유지될텐데 시간지나면 없어지는게 아쉽네요,생각보다 가루날림이 좀 있습니다,덜어내고 발랐는데 하이라이터 전용 브러쉬가 아니라서 그런지 아님 원래 그런건지 발랐을 때 펄이 보이긴해요,진짜 펄 입자도 작고 자연스러운 광나요하이라이트 원래 안쓰는데이 제품은 맨날 씁니다,생일 선물 받고 재구매 했는데 건성이 쓰기에도 건조하지 않고 피부에 착 달라붙어요,,,,,
N,P06,S28,5701086779,0,P,진저,발색,색상,예뻐요,괜찮아요,10.28,7.92,6.93,5.86,5.14
N,P06,S28,5701086779,1,P,음영컬러로도 좋고 블러셔로 써도 예쁜거 같아요입자가 고와서 가루날림있지만 그만큼 부드럽게 잘 발리고 지속력도 좋은거 같아요,발림성도 좋고 밀착력도 있구여또 다른색 사야겠어요,포장이 꼼꼼  백화점상품이라 안심이 되영,웜톤에 찰떡이에요,봄웜톤인데 진저가 찰떡이라서 지금 네통째 구매에요,,,,,
N,P06,S28,5701086779,0,N,진저,배송도,유통기한,좋아,발색이,6.32,2.38,2.33,2.02,1.95
N,P06,S28,5701086779,1,N,색이 정말 예뻐요 저는 가루날림도 못 느끼고 있어요,색이 아주 이쁘네요,진저먼저사고 음영넣으려고 구매했어요근데 진저색상이 또왔네요,제가 쓰던 제품인데 엄마도 발라보더니 예쁘다고 하나 주문해달라고해서 저렴하게 구입했어요,생각보다 붉은끼가있네요,,,,,
N,P05,S06,8861351935,0,P,촉촉하고,색상,발색,좋습니다,good,13.13,7.21,5.91,5.37,5.24
N,P05,S06,8861351935,1,P,가격은 조금 착하지 않지만 립세럼은 이거만 몇년째 쓰고 있어요,솔직히 송혜교가 광고해서 구입했는데 음  발림성이 좋고 촉촉해요,사용해보는 제품인데 일단 색상도 맘에 들고 밤이라서 촉촉하고 발색도 잘되고 부드럽게 발려서 좋아요,너무 좋아요,환절기 되니까 마스크 써도 각질이랑 입술이 말라서 설화수거 사봤는데 너무 좋네요빠른 배송 너무 감사 드려요,,,,,
N,P05,S06,8861351935,0,N,촉촉,생각보다,발색,입술,싸게,4.0,3.1,2.72,2.25,1.92
N,P05,S06,8861351935,1,N,매트한 거 싫어하는 저한테 딱 좋습니당  발색도 자연스럽고 계속 살 거 같애요,일반립스틱보다 발색은 부족하지만 부드럽고 입술보호제같아용,제품은 발림성도 좋고 무난하게 잘 사용하고 있습니다,친언니 생일 선물로 샀는데 살짝 발색 될 줄 알았는데 안된다고 하네요,항상 쓰는제품입니다,,,,,
N,P07,S01,25991978522,0,P,발림성,커버,바르고,마스크에,자연스럽게,7.34,7.15,4.74,4.27,4.05
N,P07,S01,25991978522,1,P,용량을 확인 못했네요,대만족 너무 잘발리고 커버도 되고좋아요,좋아요,짜서 보면 약간 까만게 보일까 걱정했는데 얼굴에 바르면 전혀 그렇지  않네요정말 좋아요특히 붉은피부에 딱입니다,여름에 땀도 많이나는데 커버력이 좋아야할텐데 가격이 높아서 고민많이했어요,,,,,
N,P07,S01,25991978522,0,N,커버,생각보다,발림성,좋은데,마스크에,4.79,4.14,3.77,3.13,2.88
N,P07,S01,25991978522,1,N,뭐 비비를 커버용으로 쓰진 않으니 바라지는 않습니다만 바른 후 뽀얘지는 느낌이 좀 있었으면 합니다,21호 쓰시는 분은 조금 어둡다 느끼실 수 있어요,구매 처음바를때 그닥 이란 생각을 했는데 마스크 쓰고 한시간 정도 외출하고와서 거울본 후 구매 확정으로 결정 칙칙한듯하던 컬러는 자연스럽게 톤업에 윤광이 나는 피부로 표현되고 마스크에 묻어남도 없었습니다 가격에도 불구하고 인기템인 이유가 있네요,가격이 좀 사악하고 썬케어기능 없지만 만족해요,원래 상처치료용으로 만들어진거라니 마침 눈 알러지땜에 눈가가 짓물러서 써보려 한건데 도움이 되는지 모르겠네요,,,,,
N,P07,S01,26698147523,0,P,성분,만족합니다,좋습니다,감사합니다,밀착력,2.61,2.0,1.55,1.53,1.18
N,P07,S01,26698147523,1,P,대박 좋아요,빠른배송 감사하니다,목이랑 심하게 차이날정도로  오늘 한번 써봤는데 밀착력 괜찮은 편인것같아요,좋아요,피부질환때문에 오래 화장 못하고 가끔 하면 바로 뒤집어졌는데 순한가봐요 얼굴이 멀쩡하네요,,,,,
N,P07,S01,26698147523,0,N,커버,성분,아쉽네요,재구매,안써,1.3,1.21,1.14,0.69,0.58
N,P07,S01,26698147523,1,N,성분 좋다고 해서 구매했는데 저는 사용 못할 것같아 방치 중입니다,커버는 컨실러랑 같이 발라야될 것 같고  트러블은 아직까지 없는 데 바르고 시간 지나면 유분감은 있어요,톤업운 그런댜로 되나 가장 큰 문제는 발림성입니다,늘 쓰던거라 구입했어요,가성비 갑 건조하고민감성 피부이여서기초화장을 수분감이 과할정도로 바르는 편이라 비비크림 바르면 무너지고 그랬는데셀룸 아마이드는 밀착력과 색감이 넘 조으네요,,,,,
N,P07,S01,83299390831,0,P,좋아요좋습니다,톤업이,배송도,생각보다,커버,3.98,2.06,1.59,1.56,1.28
N,P07,S01,83299390831,1,P,처음,이제껏 써본 타제품보다 좋아요,항상 잘사용하고있어요,좋아요좋습니다,,,,,,
N,P07,S01,83299390831,0,N,그닥,자외선,,,,1.37,0.82,,,
N,P07,S01,83299390831,1,N,화장 안하는날 자외선 차단하기 좋네요,생각보다 지속력이 약해요,자이엘 피네 썬 CC 톤업크림 씨씨 크림만 가볍게 바르고 외출해도 자외선은 물론 피부 보정도 되니 걱정이 없어요,톤은 살짝 밝아지긴하지만 그닥 화사하지도 않고요,,,,,,
N,P07,S01,80146497357,0,P,좋아,,,,,1.0,,,,
N,P07,S01,80146497357,1,P,완전 웜톤인 울엄마가 바르면 더 굿촉촉하게 로션 바르듯 대충 발라도 되고피부가 편해서 좋아요,계속 재구매중입니다,,,,,,,,
N,P07,S01,80146497357,1,N,재구매엄마가 항상 쓰시는 제품인데 가장 저렴하게 샀어요,,,,,,,,,
N,P07,S01,83366727705,0,P,발림성,톤업크림,,,,1.15,1.0,,,
N,P07,S01,83366727705,1,P,톤업크림이라는 의미를 모르겠습니다톤이 밝아졌다는 느낌은없고 그냥 부드러운 크림을 바른것같은느낌이에요그래도 발림성이나 이런부분은 만족했어요,괜차노아요,처음,,,,,,,
N,P07,S01,83366727705,0,N,제가찾던,톤정리되고,비에,제형이라만족합니다자연스럽게,촉촉합니다,3.77,3.27,2.71,2.33,2.32
N,P07,S01,83366727705,1,N,좋타고 해서  함 시켜봣는데가격에 비에  효과  넘 없는거 같아요커버력두 없고 광도 안나고 기대하고  샀는데  넘 실망햇네요,다 좋은데 커버력은 별로 없어요,,,,,,,,
N,P05,S06,11218826916,1,P,촉촉하고 부드럽게 발려 좋아요,색이 좀 진했으면 해서 라즈베리 사봤어요 진하긴 한데 핑크나 코랄이 더 촉촉한거같아요 물론 라즈베리도 짱입니당,촉촉하니 아주좋아요,,,,,,,
N,P05,S06,11218826916,1,N,친구 생일선물로 줬는데 너무 마음에 들어해서 좋아요 거기다 포장도 마음에드네요,늘  쓰는거라  떨어지면 불안,,,,,,,,
N,P07,S01,81416937104,0,P,만족합니다,감사합니다,좋습니다,저렴하게,발림성,5.33,3.93,2.96,2.72,2.02
N,P07,S01,81416937104,1,P,싸게 잘 샀네요,아주 좋아요재구매 했어요잡티 카바력 좋구요,감사합니다,커버도 잘되고 좋네요,제품 만족합니다,,,,,
N,P07,S01,81416937104,0,N,아쉽네요,가격,커버력이,cc크림을,자연스러,3.79,1.89,1.85,1.26,1.11
N,P07,S01,81416937104,1,N,너무 향이 진해서 좀 힘들어요,늘 쓰던건데 저렴하게 샀어요,배송도 빠르고 가격도 정말 착하네요,저랑 엄마랑 언니랑 다 이거써요커버하기 좋고 트러블도 잘안나요,재구매과하지않고 좋네요,,,,,
N,P07,S42,21040212617,0,P,저렴하게,만족,커버력,에스티로더,지속력,9.5,5.91,5.63,5.54,4.67
N,P07,S42,21040212617,1,P,여기가 제일 저렴하네요,저렴하게 샀어여,화홍948 7호 붓으로 바르면 진짜 찰떡이에요,쿨본에서 포슬린우로 색상 바꿨는데 더 화사하고 젛네요,제피부톤에 맞고 발림성좋인0,,,,,
N,P07,S42,21040212617,0,N,들어요,파데,더블웨어,에스티로더,커버,3.7,3.08,2.55,1.96,1.91
N,P07,S42,21040212617,1,N,정품 맞겠죠,여름에도 짱짱한 유지력 무너지는것도 약간 매끈하게 무너져서 피부가 화장을 받아들이는 느낌 이라고 bc 코로나 이전 시절에는 생각했습니다,다만 요즘 실내가 좀 건조해서 파데 화장이 좀 뜨긴 해요,더블웨어 너무 좋을줄 알고 구입했는데 자국이 심하게 남고 커버도 잘 안되고다만 무너질때 예쁘게 무너지긴 해요,여름에 쓰기도 좋고 밀착력도 좋네요,,,,,
N,P07,S01,21302845912,0,P,커버,발림성,좋습니다,구매했어요,만족,3.68,2.91,2.7,2.01,1.82
N,P07,S01,21302845912,1,P,적당하고 좋네요,재구매계속하는제품이에요,촉촉하고 광이나네요,톤업에는 좋은것같구요,커버력 좋고요얼굴에 광이나는게 피부톤도 좋아 보인다고 하네요,,,,,
N,P07,S01,21302845912,0,N,커버,생각보다,좋은데,발림성,마데카,2.61,2.54,2.2,1.63,1.06
N,P07,S01,21302845912,1,N,아주 좋아요,다른거안바르고 이거 하나만 발라도 커버가돼요 묻어나는게 아쉽긴해도 저한텐 이거만한게 없네요,커버도잘되고 무겁지않아요,마스크 때문에 간단히 기초화장하려고 구매했어요,세번 정도는 오일이 분리 되어 나와 찜찜하고 불량인가 싶었는데 우선 사용할게 없이 그냥 쓰고있어요,,,,,
N,P07,S01,10153586214,0,P,커버,비비,순해서,좋습니다,써보고,2.53,2.49,2.47,2.11,1.99
N,P07,S01,10153586214,1,P,괜찮고 좋은 제품 같아요,피부에 자극적이지 않으면서도 커버도 너무 잘되고 워낙 좋아서요이곳저곳 둘러보다 사은품 잘 챙겨주셔서 여기서 구매했어요다 쓰면 또 구매하러 올게요,피부가 민감해서 화장품 순한 걸 써야하는데 비비크림 촉촉하고 순해요,피부과에서 샘플 받아 써보고 본품으로 구매했어요,잘 받았습니다,,,,,
N,P07,S01,10153586214,0,N,순하고,커버력은,민감성,발림성,트러블,3.59,2.39,1.29,1.18,0.97
N,P07,S01,10153586214,1,N,우선 자극이 안되서 좋은데요,다른 거 쓰면 바로 뭐나고 그래가지구 딴거 안썻는데 요즘엔 그냥 뭐 나도 다른거 씁니다,좋습니다,독하지않아 좋아여,말이 필요없습니다,,,,,
